,T**0,T**(-1.0),T,T**2.0,T**3.0,Tlog(T),phase,S1,S2,T**(-9.0),T**4.0,S3,S4,T**7.0,T**(-3.0),T**(-2.0),S5,T**(-5.0),T**(-7.0),Tlog(1.0e-5*P)
10107,-142308.000000000,,6.07590000000000,,,,LIQUID,MN,,,,,,,,,,,,
10108,32906.0000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10109,-15322.7860000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10110,12376.0400000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10111,-172253.770000000,,65.3144100000000,,,,LIQUID,MN,,,,,,,,,,,,
10112,18251.1100000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10113,-5682.46000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10114,36430.0000000000,,-4.26225000000000,,,,LIQUID,MN,,,,,,,,,,,,
10115,9785.00000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10116,9000.00000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10117,5846.00000000000,,-2.00000000000000,,,,LIQUID,MN,,,,,,,,,,,,
10118,7663.00000000000,,-6.00000000000000,,,,LIQUID,MN,,,,,,,,,,,,
10119,-36646.5000000000,,4.01000000000000,,,,LIQUID,MN,,,,,,,,,,,,
10120,-144940.730000000,,35.2168000000000,,,,LIQUID,MN,,,,,,,,,,,,
10121,-32971.0000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10122,20101.5000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10123,22617.5500000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10124,-3289.00000000000,,11.0000000000000,,,,LIQUID,MN,,,,,,,,,,,,
10125,3000.00000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10126,11000.0000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10127,-14000.0000000000,,-1.28300000000000,,,,LIQUID,MN,,,,,,,,,,,,
10128,-27000.0000000000,,20.0470000000000,,,,LIQUID,MN,,,,,,,,,,,,
10129,-16000.0000000000,,12.4360000000000,,,,LIQUID,MN,,,,,,,,,,,,
10130,52885.0000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10131,9509.00000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10132,-34000.0000000000,,21.5000000000000,,,,LIQUID,MN,,,,,,,,,,,,
10133,1400.00000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10134,-11399.0000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10135,40000.0000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10136,-26874.1400000000,,2.38277000000000,,,,LIQUID,MN,,,,,,,,,,,,
10137,-12579.7800000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10138,-4800.00000000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10139,10000.0000000000,,-6.00000000000000,,,,LIQUID,MN,,,,,,,,,,,,
10140,-35187.5530000000,,2.69835600000000,,,,LIQUID,MN,,,,,,,,,,,,
10141,-1305.98600000000,,,,,,LIQUID,MN,,,,,,,,,,,,
10142,-198280.000000000,,37.4900000000000,,,,LIQUID,MO,,,,,,,,,,,,
10143,-37868.7000000000,,3.08423000000000,,,,LIQUID,MO,,,,,,,,,,,,
10144,6731.40000000000,,-0.565980000000000,,,,LIQUID,MO,,,,,,,,,,,,
10145,-46540.0000000000,,19.5300000000000,,,,LIQUID,MO,,,,,,,,,,,,
10146,2915.00000000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10147,-177000.000000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10148,-6100.00000000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10149,-55036.6395000000,,10.7889000000000,,,,LIQUID,MO,,,,,,,,,,,,
10150,43768.4491000000,,-7.73770000000000,,,,LIQUID,MO,,,,,,,,,,,,
10151,43420.0000000000,,-12.9200000000000,,,,LIQUID,MO,,,,,,,,,,,,
10152,10000.0000000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10153,-137903.340000000,,8.40536000000000,,,,LIQUID,MO,,,,,,,,,,,,
10154,-42528.3800000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10155,49284.1900000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10156,48395.5200000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10157,-73477.0000000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10158,-4091.00000000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10159,-17494.7000000000,,-3.57111000000000,,,,LIQUID,MO,,,,,,,,,,,,
10160,-463.900000000000,,9.04760000000000,,,,LIQUID,MO,,,,,,,,,,,,
10161,17784.0000000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10162,0,,,,,,LIQUID,MO,,,,,,,,,,,,
10163,29700.0000000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10164,-1500.00000000000,,,,,,LIQUID,MO,,,,,,,,,,,,
10165,-24055.1200000000,,8.14616000000000,,,,LIQUID,MO,,,,,,,,,,,,
10166,-5132.17000000000,,4.80412000000000,,,,LIQUID,MO,,,,,,,,,,,,
10167,-292101.000000000,,,,,,LIQUID,N,,,,,,,,,,,,
10168,-105406.000000000,,,,,,LIQUID,N,,,,,,,,,,,,
10169,14981.0000000000,,,,,,LIQUID,N,,,,,,,,,,,,
10170,-87631.3110000000,,22.3590000000000,,,,LIQUID,N,,,,,,,,,,,,
10171,-294424.030000000,,,,,,LIQUID,N,,,,,,,,,,,,
10172,-376354.145000000,,,,,,LIQUID,N,,,,,,,,,,,,
10173,-98242.2950000000,,,,,,LIQUID,N,,,,,,,,,,,,
10174,-131768.080000000,1077352.00000000,524.656873000000,0.0248241040000000,-3.24834300000000e-6,-95.4615620000000,LIQUID,N1U,,,,,,,,,,,,
10175,0,,,,,,LIQUID,N,,,,,,,,,,,,
10176,0,,,,,,LIQUID,N,,,,,,,,,,,,
10177,0,,,,,,LIQUID,N1U,,,,,,,,,,,,
10178,-264845.009000000,,,,,,LIQUID,N,,,,,,,,,,,,
10179,-120000.000000000,,,,,,LIQUID,N,,,,,,,,,,,,
10180,-250000.000000000,,-65.0000000000000,,,,LIQUID,N,,,,,,,,,,,,
10181,-157718.350000000,,50.7500000000000,,,,LIQUID,N,,,,,,,,,,,,
10182,0,,,,,,LIQUID,NA,,,,,,,,,,,,
10183,0,,,,,,LIQUID,NA,,,,,,,,,,,,
10184,0,,,,,,LIQUID,NA,,,,,,,,,,,,
10185,15771.3000000000,,-9.50630000000000,,,,LIQUID,NA,,,,,,,,,,,,
10186,28753.7000000000,,-9.94000000000000,,,,LIQUID,NA,,,,,,,,,,,,
10187,-3150.30000000000,,1.83000000000000,,,,LIQUID,NA,,,,,,,,,,,,
10188,59106.3390000000,,,,,,LIQUID,NA,,,,,,,,,,,,
10189,-80037.3000000000,,-6.31498000000000,,,,LIQUID,NB,,,,,,,,,,,,
10190,97884.9000000000,,-19.0106900000000,,,,LIQUID,NB,,,,,,,,,,,,
10191,10000.0000000000,,,,,,LIQUID,NB,,,,,,,,,,,,
10192,-162854.000000000,,7.42000000000000,,,,LIQUID,NB,,,,,,,,,,,,
10193,-83079.4500000000,,36.0000000000000,,,,LIQUID,NB,,,,,,,,,,,,
10194,27347.0900000000,,-0.0187500000000000,,,,LIQUID,NB,,,,,,,,,,,,
10195,10546.0290000000,,0.398770000000000,,,,LIQUID,NB,,,,,,,,,,,,
10196,0,,,,,,LIQUID,NB,,,,,,,,,,,,
10197,8500.00000000000,,,,,,LIQUID,NB,,,,,,,,,,,,
10198,-1875.00000000000,,,,,,LIQUID,NB,,,,,,,,,,,,
10199,-34043.0000000000,,3.60300000000000,,,,LIQUID,NB,,,,,,,,,,,,
10200,188000.000000000,,-61.3000000000000,,,,LIQUID,NB,,,,,,,,,,,,
10201,39500.0000000000,,,,,,LIQUID,NB,,,,,,,,,,,,
10202,10311.0000000000,,,,,,LIQUID,NB,,,,,,,,,,,,
10203,6709.00000000000,,,,,,LIQUID,NB,,,,,,,,,,,,
10204,-166540.000000000,,38.7980000000000,,,,LIQUID,ND,,,,,,,,,,,,
10205,34987.0000000000,,-5.35400000000000,,,,LIQUID,ND,,,,,,,,,,,,
10206,24991.0000000000,,,,,,LIQUID,ND,,,,,,,,,,,,
10207,0,,,,,,LIQUID,ND,,,,,,,,,,,,
10208,-349666.870000000,,46.6222400000000,,,,LIQUID,ND,,,,,,,,,,,,
10209,11057.6100000000,,-1.43759000000000,,,,LIQUID,ND,,,,,,,,,,,,
10210,96899.8700000000,,-12.9199800000000,,,,LIQUID,ND,,,,,,,,,,,,
10211,8790.00000000000,,,,,,LIQUID,ND,,,,,,,,,,,,
10212,0,,,,,,LIQUID,ND,,,,,,,,,,,,
10213,-102649.000000000,,27.1096000000000,,,,LIQUID,ND,,,,,,,,,,,,
10214,70636.9000000000,,-41.0381000000000,,,,LIQUID,ND,,,,,,,,,,,,
10215,-271750.000000000,,64.8000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10216,0,,,,,,LIQUID,NI,,,,,,,,,,,,
10217,40000.0000000000,,-4.80000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10218,31532.2570000000,,-2.42500000000000,,,,LIQUID,NI,,,,,,,,,,,,
10219,10459.9490000000,,-2.49800000000000,,,,LIQUID,NI,,,,,,,,,,,,
10220,-10927.1800000000,,7.95200000000000,,,,LIQUID,NI,,,,,,,,,,,,
10221,-3732.46700000000,,-0.109000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10222,9180.10800000000,,-17.2493000000000,,,,LIQUID,NI,,,,,,,,,,,,
10223,424.276800000000,,3.62190000000000,,,,LIQUID,NI,,,,,,,,,,,,
10224,-5794.12830000000,,6.94980000000000,,,,LIQUID,NI,,,,,,,,,,,,
10225,8738.13000000000,,,,,,LIQUID,NI,,,,,,,,,,,,
10226,-73580.8600000000,,-4.01441000000000,,,,LIQUID,NI,,,,,,,,,,,,
10227,-12843.3000000000,,-11.0286000000000,,,,LIQUID,NI,,,,,,,,,,,,
10228,-4010.00000000000,,9.70000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10229,-183145.400000000,,-14.2658000000000,,,,LIQUID,NI,,,,,,,,,,,,
10230,-6622.20000000000,,-15.7664000000000,,,,LIQUID,NI,,,,,,,,,,,,
10231,27055.4000000000,,,,,,LIQUID,NI,,,,,,,,,,,,
10232,-205597.000000000,,33.7500000000000,,,,LIQUID,NI,,,,,,,,,,,,
10233,-108816.000000000,,16.7500000000000,,,,LIQUID,NI,,,,,,,,,,,,
10234,11449.0000000000,,-8.00000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10235,90706.0000000000,,-36.6000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10236,-146014.000000000,,24.8360000000000,,,,LIQUID,NI,,,,,,,,,,,,
10237,-98811.0000000000,,43.4330000000000,,,,LIQUID,NI,,,,,,,,,,,,
10238,-105002.870000000,,197.808900000000,,,-21.6959000000000,LIQUID,NI,,,,,,,,,,,,
10239,-28342.1700000000,,52.5528000000000,,,-7.56094000000000,LIQUID,NI,,,,,,,,,,,,
10240,5582.31000000000,,,,,,LIQUID,NI,,,,,,,,,,,,
10241,15327.9000000000,,,,,,LIQUID,NI,,,,,,,,,,,,
10242,18000.0000000000,,,,,,LIQUID,NI,,,,,,,,,,,,
10243,9560.20000000000,,,,,,LIQUID,NI,,,,,,,,,,,,
10244,-108449.990000000,,-0.235000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10245,-684.170000000000,,-21.1390000000000,,,,LIQUID,NI,,,,,,,,,,,,
10246,37663.6000000000,,-17.3720000000000,,,,LIQUID,NI,,,,,,,,,,,,
10247,-182520.000000000,,25.0000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10248,-110920.000000000,,17.0000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10249,-50700.0000000000,,25.0000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10250,27000.0000000000,,,,,,LIQUID,NI,,,,,,,,,,,,
10251,-153707.390000000,,34.8594490000000,,,,LIQUID,NI,,,,,,,,,,,,
10252,-81824.7550000000,,25.8099010000000,,,,LIQUID,NI,,,,,,,,,,,,
10253,,,-10.0778970000000,,,,LIQUID,NI,,,,,,,,,,,,
10254,-51927.0000000000,,14.9900000000000,,,,LIQUID,NI,,,,,,,,,,,,
10255,16290.0000000000,,-10.2500000000000,,,,LIQUID,NI,,,,,,,,,,,,
10256,-22450.0000000000,,,,,,LIQUID,NI,,,,,,,,,,,,
10257,-155496.000000000,,38.9320000000000,,,,LIQUID,NI,,,,,,,,,,,,
10258,-52904.0000000000,,6.78500000000000,,,,LIQUID,NI,,,,,,,,,,,,
10259,-50721.6400000000,,7.34178000000000,,,,LIQUID,NI,,,,,,,,,,,,
10260,8436.30000000000,,1.97211000000000,,,,LIQUID,NI,,,,,,,,,,,,
10261,-25136.0800000000,,11.7907200000000,,,,LIQUID,NI,,,,,,,,,,,,
10262,-200450.000000000,,10.3500000000000,,,,LIQUID,NI,,,,,,,,,,,,
10263,-42925.0000000000,,3.58000000000000,,,,LIQUID,NI,,,,,,,,,,,,
10264,-34000.0000000000,,32.3700000000000,,,,LIQUID,NI,,,,,,,,,,,,
10265,-125865.000000000,,31.5600000000000,,,,LIQUID,OS,,,,,,,,,,,,
10266,27569.0000000000,,-11.0680000000000,,,,LIQUID,OS,,,,,,,,,,,,
10267,-7000.00000000000,,,,,,LIQUID,P,,,,,,,,,,,,
10268,-16565.3000000000,,,,,,LIQUID,P,,,,,,,,,,,,
10269,12782.2000000000,,,,,,LIQUID,P,,,,,,,,,,,,
10270,16690.0000000000,,-16.8990000000000,,,,LIQUID,P,,,,,,,,,,,,
10271,-9696.00000000000,,,,,,LIQUID,P,,,,,,,,,,,,
10272,-8400.00000000000,,,,,,LIQUID,P,,,,,,,,,,,,
10273,-137735.724000000,,52.6003000000000,,,,LIQUID,PB,,,,,,,,,,,,
10274,88260.2270000000,,-39.4947000000000,,,,LIQUID,PB,,,,,,,,,,,,
10275,-26022.5790000000,,5.07060000000000,,,,LIQUID,PB,,,,,,,,,,,,
10276,45804.8000000000,,9.52380000000000,,,,LIQUID,PB,,,,,,,,,,,,
10277,-84177.5890000000,,236.106000000000,,,-26.0240000000000,LIQUID,PB,,,,,,,,,,,,
10278,4387.00000000000,,-4.68900000000000,,,,LIQUID,PB,,,,,,,,,,,,
10279,110.000000000000,,-2.50000000000000,,,,LIQUID,PB,,,,,,,,,,,,
10280,-420.000000000000,,1.05000000000000,,,,LIQUID,PB,,,,,,,,,,,,
10281,,,0.360000000000000,,,,LIQUID,PB,,,,,,,,,,,,
10282,66630.0000000000,,-7.70000000000000,,,,LIQUID,PB,,,,,,,,,,,,
10283,6204.50000000000,,-0.679810000000000,,,,LIQUID,PB,,,,,,,,,,,,
10284,791.700000000000,,-1.52190000000000,,,,LIQUID,PB,,,,,,,,,,,,
10285,-149772.000000000,,-25.5300000000000,,,,LIQUID,PB,,,,,,,,,,,,
10286,-31474.8000000000,,32.6200000000000,,,,LIQUID,PB,,,,,,,,,,,,
10287,61064.7000000000,,-16.4400000000000,,,,LIQUID,PB,,,,,,,,,,,,
10288,-41881.1146000000,-2696755.00000000,204.100038800000,-0.00288294300000000,9.81440000000000e-8,-51.5236637000000,LIQUID,PBTE,,8.05448000000000e+25,,,,,,,,,,
10289,17486.0829000000,,-10.8584755000000,,,,LIQUID,PB,,,,,,,,,,,,
10290,2964.38138000000,,,,,,LIQUID,PB,,,,,,,,,,,,
10291,-11491.3660000000,,1.70420000000000,,,,LIQUID,PBTE,,,,,,,,,,,,
10292,-6394.49000000000,,26.5967100000000,,,-3.30933400000000,LIQUID,PB,,,,,,,,,,,,
10293,306.860000000000,,0.579170000000000,,,,LIQUID,PB,,,,,,,,,,,,
10294,541.520000000000,,0.837520000000000,,,,LIQUID,PB,,,,,,,,,,,,
10295,35772.3860000000,,-17.5434910000000,,,,LIQUID,PB,,,,,,,,,,,,
10296,-15106.2600000000,,10.7424720000000,,,,LIQUID,PB,,,,,,,,,,,,
10297,2518.96400000000,,,,,,LIQUID,PB,,,,,,,,,,,,
10298,-97398.3600000000,,47.9309000000000,,,,LIQUID,PB,,,,,,,,,,,,
10299,17927.5000000000,,,,,,LIQUID,PD,,,,,,,,,,,,
10300,23800.0000000000,,,,,,LIQUID,PD,,,,,,,,,,,,
10301,-257589.000000000,,26.0328000000000,,,,LIQUID,PD,,,,,,,,,,,,
10302,10099.9000000000,,-20.2120000000000,,,,LIQUID,PD,,,,,,,,,,,,
10303,-253536.900000000,,56.4967000000000,,,,LIQUID,PD,,,,,,,,,,,,
10304,-238371.900000000,,86.7719000000000,,,,LIQUID,PD,,,,,,,,,,,,
10305,-127556.800000000,,64.1779000000000,,,,LIQUID,PD,,,,,,,,,,,,
10306,174993.500000000,,-71.8464000000000,,,,LIQUID,PD,,,,,,,,,,,,
10307,178995.500000000,,-82.6501000000000,,,,LIQUID,PD,,,,,,,,,,,,
10308,-338139.000000000,,51.9760000000000,,,,LIQUID,PD,,,,,,,,,,,,
10309,-143615.000000000,,28.1180000000000,,,,LIQUID,PD,,,,,,,,,,,,
10310,-227190.460000000,,63.4836000000000,,,,LIQUID,PD,,,,,,,,,,,,
10311,-150359.510000000,,39.0690000000000,,,,LIQUID,PD,,,,,,,,,,,,
10312,-45899.9200000000,,2.07040000000000,,,,LIQUID,PD,,,,,,,,,,,,
10313,-341419.000000000,,53.1430000000000,,,,LIQUID,PD,,,,,,,,,,,,
10314,-151423.000000000,,36.8180000000000,,,,LIQUID,PD,,,,,,,,,,,,
10315,-181731.731000000,,24.4650000000000,,,,LIQUID,PD,,,,,,,,,,,,
10316,49050.0000000000,,,,,,LIQUID,PD,,,,,,,,,,,,
10317,-5007.00000000000,,5.00000000000000,,,,LIQUID,PD,,,,,,,,,,,,
10318,-277784.300000000,,38.5052000000000,,,,LIQUID,PD,,,,,,,,,,,,
10319,-182300.700000000,,43.5714000000000,,,,LIQUID,PD,,,,,,,,,,,,
10320,51676.9000000000,,-95.6930000000000,,,,LIQUID,PD,,,,,,,,,,,,
10321,-298779.080000000,,41.3535000000000,,,,LIQUID,PR,,,,,,,,,,,,
10322,-15674.2400000000,,2.16944000000000,,,,LIQUID,PR,,,,,,,,,,,,
10323,44797.1000000000,,-6.20029000000000,,,,LIQUID,PR,,,,,,,,,,,,
10324,0,,,,,,LIQUID,PT,,,,,,,,,,,,
10325,-8000.00000000000,,,,,,LIQUID,PT,,,,,,,,,,,,
10326,-181384.700000000,,48.5239000000000,,,,LIQUID,PT,,,,,,,,,,,,
10327,-35595.0000000000,,8.29690000000000,,,,LIQUID,PT,,,,,,,,,,,,
10328,-285834.400000000,,32.7147000000000,,,,LIQUID,PT,,,,,,,,,,,,
10329,-110230.070000000,,16.3448000000000,,,,LIQUID,PT,,,,,,,,,,,,
10330,99818.5600000000,,-27.7400000000000,,,,LIQUID,PT,,,,,,,,,,,,
10331,111425.530000000,,-24.8278000000000,,,,LIQUID,PT,,,,,,,,,,,,
10332,-76925.1810000000,-601426.000000000,158.124318000000,-0.0115515070000000,9.31516000000000e-7,-40.7915769000000,LIQUID,PTSN,,,,,,,,,,,,
10333,-71062.3000000000,,25.6461000000000,,,,LIQUID,PT,,,,,,,,,,,,
10334,-10754.4000000000,,,,,,LIQUID,PT,,,,,,,,,,,,
10335,-33610.0000000000,,18.8021000000000,,,,LIQUID,PTSN,,,,,,,,,,,,
10336,-260948.840000000,,82.8872220000000,,,,LIQUID,PT,,,,,,,,,,,,
10337,-170286.700000000,,18.4830000000000,,,,LIQUID,PT,,,,,,,,,,,,
10338,-36347.9000000000,,20.7210000000000,,,,LIQUID,PT,,,,,,,,,,,,
10339,-70800.0000000000,,-19.7800000000000,,,,LIQUID,PT,,,,,,,,,,,,
10340,-90700.0000000000,,16.5400000000000,,,,LIQUID,PT,,,,,,,,,,,,
10341,-71277.6000000000,,,,,,LIQUID,RE,,,,,,,,,,,,
10342,-15883.5000000000,,,,,,LIQUID,RE,,,,,,,,,,,,
10343,-37331.4000000000,,,,,,LIQUID,RE,,,,,,,,,,,,
10344,25000.0000000000,,,,,,LIQUID,RE,,,,,,,,,,,,
10345,-15000.0000000000,,,,,,LIQUID,RE,,,,,,,,,,,,
10346,-104885.855000000,,-5.35210000000000,,,,LIQUID,RU,,,,,,,,,,,,
10347,9482.20900000000,,,,,,LIQUID,RU,,,,,,,,,,,,
10348,-34014.1400000000,,20.0186000000000,,,,LIQUID,RU,,,,,,,,,,,,
10349,2716.41900000000,,-1.79770000000000,,,,LIQUID,RU,,,,,,,,,,,,
10350,992.694000000000,,,,,,LIQUID,RU,,,,,,,,,,,,
10351,-150361.930000000,,,,,,LIQUID,RU,,,,,,,,,,,,
10352,19234.4700000000,,,,,,LIQUID,RU,,,,,,,,,,,,
10353,16297.0000000000,,3.91000000000000,,,,LIQUID,SB,,,,,,,,,,,,
10354,-276259.000000000,,44.9837600000000,,,,LIQUID,SB,,,,,,,,,,,,
10355,17554.7000000000,,,,,,LIQUID,SB,,,,,,,,,,,,
10356,-11849.8000000000,,,,,,LIQUID,SB,,,,,,,,,,,,
10357,-5695.10000000000,,-1.70900000000000,,,,LIQUID,SB,,,,,,,,,,,,
10358,782.600000000000,,,,,,LIQUID,SB,,,,,,,,,,,,
10359,1840.90000000000,,,,,,LIQUID,SB,,,,,,,,,,,,
10360,-250300.000000000,,-5.00000000000000,,,,LIQUID,SB,,,,,,,,,,,,
10361,-23600.0000000000,,40.0000000000000,,,,LIQUID,SB,,,,,,,,,,,,
10362,81200.0000000000,,-13.0000000000000,,,,LIQUID,SB,,,,,,,,,,,,
10363,-29000.0000000000,,,,,,LIQUID,SB,,,,,,,,,,,,
10364,-219000.000000000,,-32.0670000000000,,,,LIQUID,SB,,,,,,,,,,,,
10365,-33941.0000000000,,49.8480000000000,,,,LIQUID,SB,,,,,,,,,,,,
10366,94097.0000000000,,-12.3000000000000,,,,LIQUID,SB,,,,,,,,,,,,
10367,-39081.0000000000,,,,,,LIQUID,SB,,,,,,,,,,,,
10368,-283141.000000000,,10.6446000000000,,,,LIQUID,SB,,,,,,,,,,,,
10369,-33814.3000000000,,28.5517000000000,,,,LIQUID,SB,,,,,,,,,,,,
10370,83240.7000000000,,,,,,LIQUID,SB,,,,,,,,,,,,
10371,-11740.9420000000,,-0.128300000000000,,,,LIQUID,SB,,,,,,,,,,,,
10372,-427.582000000000,,-0.809855000000000,,,,LIQUID,SB,,,,,,,,,,,,
10373,34440.9430000000,,-33.5928600000000,,,,LIQUID,SB,,,,,,,,,,,,
10374,-74634.0000000000,,6.57000000000000,,,,LIQUID,SC,,,,,,,,,,,,
10375,7000.00000000000,,,,,,LIQUID,SC,,,,,,,,,,,,
10376,56436.8000000000,,,,,,LIQUID,SC,,,,,,,,,,,,
10377,-7593.70000000000,,,,,,LIQUID,SC,,,,,,,,,,,,
10378,-3711.00000000000,,9.08400000000000,,,,LIQUID,SC,,,,,,,,,,,,
10379,-4000.00000000000,,-4.50200000000000,,,,LIQUID,SC,,,,,,,,,,,,
10380,-715.000000000000,,-0.415000000000000,,,,LIQUID,SC,,,,,,,,,,,,
10381,27700.0000000000,,,,,,LIQUID,SC,,,,,,,,,,,,
10382,7000.00000000000,,,,,,LIQUID,SC,,,,,,,,,,,,
10383,35000.0000000000,,,,,,LIQUID,SC,,,,,,,,,,,,
10384,13941.0000000000,,,,,,LIQUID,SC,,,,,,,,,,,,
10385,-713.000000000000,,,,,,LIQUID,SC,,,,,,,,,,,,
10386,0,,,,,,LIQUID,SC,,,,,,,,,,,,
10387,-8271.50000000000,,8.78843000000000,,,,LIQUID,SE,,,,,,,,,,,,
10388,476.800000000000,,,,,,LIQUID,SE,,,,,,,,,,,,
10389,41468.9700000000,,-10.9425000000000,,,,LIQUID,SI,,,,,,,,,,,,
10390,-30861.5700000000,,21.6994000000000,,,,LIQUID,SI,,,,,,,,,,,,
10391,-179060.000000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10392,-43906.0000000000,,23.4092100000000,,,,LIQUID,SI,,,,,,,,,,,,
10393,40325.2000000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10394,-219229.230000000,,50.7640900000000,,,,LIQUID,SI,,,,,,,,,,,,
10395,29634.0600000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10396,679.273000000008,353334.000000000,632.246386100000,-0.00382580800000000,-7.10400000000000e-9,-143.342306600000,LIQUID,SI2TE3,,,,,,4.18614000000000e-21,,,,,,
10397,-1188.07000000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10398,20527.9300000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10399,-53203.7900000000,,,,,,LIQUID,SI2TE3,,,,,,,,,,,,
10400,-236700.050000000,,15.8192000000000,,,,LIQUID,SI,,,,,,,,,,,,
10401,61500.5900000000,,-4.92006000000000,,,,LIQUID,SI,,,,,,,,,,,,
10402,71711.8100000000,,-5.73696000000000,,,,LIQUID,SI,,,,,,,,,,,,
10403,-48695.0200000000,,3.89560000000000,,,,LIQUID,SI,,,,,,,,,,,,
10404,-229188.720000000,,71.2674800000000,,,,LIQUID,SI,,,,,,,,,,,,
10405,-71680.6800000000,,16.0205900000000,,,,LIQUID,SI,,,,,,,,,,,,
10406,29215.7600000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10407,19253.7600000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10408,-180900.000000000,,40.0000000000000,,,,LIQUID,SI,,,,,,,,,,,,
10409,37000.0000000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10410,20000.0000000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10411,-121974.200000000,,19.8634000000000,,,,LIQUID,SI,,,,,,,,,,,,
10412,-212656.120000000,,25.8347100000000,,,,LIQUID,SI,,,,,,,,,,,,
10413,13977.0800000000,,-31.0894100000000,,,,LIQUID,SI,,,,,,,,,,,,
10414,62049.2300000000,,-50.3147600000000,,,,LIQUID,SI,,,,,,,,,,,,
10415,-51716.2000000000,,-67.1012000000000,,,,LIQUID,SI,,,,,,,,,,,,
10416,-29995.8000000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10417,7829.25000000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10418,-3338.18000000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10419,-891.330000000000,,,,,,LIQUID,SI,,,,,,,,,,,,
10420,-190000.000000000,,16.8955150000000,,,,LIQUID,SI,,,,,,,,,,,,
10421,,,14.5257470000000,,,,LIQUID,SI,,,,,,,,,,,,
10422,-225800.000000000,,95.0000000000000,-0.00700000000000000,,,LIQUID,SM,,,,,,,,,,,,
10423,3900.00000000000,,-2.00000000000000,,,,LIQUID,SM,,,,,,,,,,,,
10424,16800.0000000000,,5.00000000000000,,,,LIQUID,SM,,,,,,,,,,,,
10425,13000.0000000000,,,,,,LIQUID,SM,,,,,,,,,,,,
10426,-109032.134000000,,16.5099000000000,,,,LIQUID,SM,,,,,,,,,,,,
10427,72446.1130000000,,-22.7346000000000,,,,LIQUID,SM,,,,,,,,,,,,
10428,-44721.1060000000,,29.5740000000000,,,,LIQUID,SM,,,,,,,,,,,,
10429,-90206.1300000000,,-5.55089000000000,,,,LIQUID,SN,,,,,,,,,,,,
10430,44395.5900000000,,-6.09746000000000,,,,LIQUID,SN,,,,,,,,,,,,
10431,-18803.5600000000,,20.7670000000000,,,,LIQUID,SN,,,,,,,,,,,,
10432,46440.5800000000,,-17.2313000000000,,,,LIQUID,SN,,,,,,,,,,,,
10433,-699.960000000000,,,,,,LIQUID,SN,,,,,,,,,,,,
10434,-191536.800000000,,5.57514000000000,,,,LIQUID,SN,,,,,,,,,,,,
10435,11538.2000000000,,,,,,LIQUID,SN,,,,,,,,,,,,
