,T_min,T_max,T**0,T**(-1.0),T,T**2.0,T**3.0,Tlog(T),phase,S1,S2,T**4.0,T**(-9.0),S3,S4,T**(-3.0),T**(-2.0),T**7.0,S5,T**(-5.0),T**(-7.0),Tlog(1.0e-5*P)
4296,900.000000000000,1200.00000000000,51026.1880000000,-7185900.00000000,-421.474473000000,-0.0424634000000000,3.23313300000000e-6,48.0595000000000,BCC_A2,HO,VA,,,,,,,,,,,
4297,1200.00000000000,1703.00000000000,32166.0610000000,-6183850.00000000,-156.162846000000,-0.0108272500000000,-1.11235200000000e-6,8.28608000000000,BCC_A2,HO,VA,,,,,,,,,,,
4298,1703.00000000000,3000.00000000000,-820984.662000000,219952973.000000,4248.37905600000,0.139111904000000,-6.82465200000000e-6,-558.950681800000,BCC_A2,HO,VA,,,,,,,,,,,
4299,298.150000000000,429.748500000000,-6178.89000000000,-22906.0000000000,92.3381150000000,-0.00572566000000000,-2.12032100000000e-6,-21.8386000000000,BCC_A2,IN,VA,,,,,,,,,,,
4300,,,0,,,,,,BCC_A2,IN,VA,,,,,,,,,,,
4301,298.150000000000,3800.00000000000,0,,,,,,BCC_A2,IN,VA,,,,,,,,,,,
4302,298.150000000000,1215.00000000000,25063.7120000000,-20083.0000000000,118.780119000000,-0.00309197600000000,,-22.7944000000000,BCC_A2,IR,VA,,,,,,,,,,,
4303,,,0,,,,,,BCC_A2,IR,VA,,,,,,,,,,,
4304,298.150000000000,4000.00000000000,0,,,,,,BCC_A2,IR,VA,,,,,,,,,,,
4305,1215.00000000000,2719.00000000000,23876.2700000000,,140.066697000000,,-4.79690000000000e-7,-26.0850000000000,BCC_A2,IR,VA,,,,,,,,,,,
4306,200.000000000000,336.530000000000,-16112.9290000000,243385.000000000,389.624197000000,0.146211135000000,-8.49491470000000e-5,-77.0571464000000,BCC_A2,K,VA,,,,,,,,,,,
4307,,,0,,,,,,BCC_A2,K,VA,,,,,,,,,,,
4308,336.530000000000,2200.00000000000,-11122.4410000000,43251.0000000000,192.586544000000,0.0121673860000000,-2.64387000000000e-6,-39.2885968000000,BCC_A2,K,VA,,1.19223000000000e+22,,,,,,,,,
4309,298.150000000000,800.000000000000,-3952.16100000000,,88.0723530000000,-0.00404517500000000,-5.25865000000000e-7,-21.7919000000000,BCC_A2,LA,VA,,,,,,,,,,,
4310,,,0,,,,,,BCC_A2,LA,VA,,,,,,,,,,,
4311,800.000000000000,1134.00000000000,321682.673000000,-36581228.0000000,-3565.08251800000,-0.387295093000000,4.95479890000000e-5,513.440707700000,BCC_A2,LA,VA,,,,,,,,,,,
4312,1134.00000000000,1193.00000000000,-16377.8940000000,,218.492988000000,,,-39.5388000000000,BCC_A2,LA,VA,,,,,,,,,,,
4313,1193.00000000000,2000.00000000000,-136609.910000000,21167204.0000000,1123.34397400000,0.0539685350000000,-4.05639500000000e-6,-163.413073800000,BCC_A2,LA,VA,,,,,,,,,,,
4314,2000.00000000000,4000.00000000000,-8205.98800000000,,174.836315000000,,,-34.3088000000000,BCC_A2,LA,VA,,,,,,,,,,,
4315,200.000000000000,453.600000000000,-10583.8170000000,159994.000000000,217.637482000000,0.0354669310000000,-1.98698160000000e-5,-38.9404880000000,BCC_A2,LI,VA,,,,,,,,,,,
4316,,,0,,,,,,BCC_A2,LI,VA,,,,,,,,,,,
4317,453.600000000000,500.000000000000,-559579.123000000,33885874.0000000,10547.8798930000,2.25832944400000,-0.000571066077000000,-1702.88864930000,BCC_A2,LI,VA,,,,,,,,,,,
4318,500.000000000000,3000.00000000000,-9062.99400000000,-102387.000000000,179.278285000000,0.00263322100000000,-4.38058000000000e-7,-31.2283718000000,BCC_A2,LI,VA,,,,,,,,,,,
4319,298.150000000000,923.000000000000,-5267.34000000000,78950.0000000000,143.675547000000,0.000485800000000000,-1.39366900000000e-6,-26.1849782000000,BCC_A2,MG,VA,,,,,,,,,,,
4320,,,0,,,,,,BCC_A2,MG,VA,,,,,,,,,,,
4321,298.150000000000,3000.00000000000,0,,,,,,BCC_A2,MG,VA,,,,,,,,,,,
4322,298.150000000000,1519.00000000000,-3235.30000000000,60000.0000000000,127.850000000000,-0.00744271000000000,,-23.7000000000000,BCC_A2,MN,VA,,,,,,,,,,,
4323,,,0,,,,,,BCC_A2,MN,VA,,,,,,,,,,,
4324,1519.00000000000,2000.00000000000,-23188.8300000000,,307.704300000000,,,-48.0000000000000,BCC_A2,MN,VA,,1.26515200000000e+30,,,,,,,,,
4325,298.150000000000,2000.00000000000,-580.000000000000,,,,,,BCC_A2,MN,VA,,,,,,,,,,,
4326,,,0,,,,,,BCC_A2,MN,VA,,,,,,,,,,,
4327,298.150000000000,2000.00000000000,-0.270000000000000,,,,,,BCC_A2,MN,VA,,,,,,,,,,,
4328,,,0,,,,,,BCC_A2,MN,VA,,,,,,,,,,,
4329,298.150000000000,2896.00000000000,-7746.30200000000,65812.0000000000,131.919700000000,-0.00344339600000000,5.66283000000000e-7,-23.5641400000000,BCC_A2,MO,VA,-1.30927000000000e-10,,,,,,,,,,
4330,,,0,,,,,,BCC_A2,MO,VA,,,,,,,,,,,
4331,2896.00000000000,5000.00000000000,-30556.4100000000,,283.559746000000,,,-42.6382900000000,BCC_A2,MO,VA,,-4.84931500000000e+33,,,,,,,,,
4332,200.000000000000,370.870000000000,-11989.4340000000,132154.000000000,260.548732000000,0.0723066330000000,-4.36382830000000e-5,-51.0393608000000,BCC_A2,NA,VA,,,,,,,,,,,
4333,,,0,,,,,,BCC_A2,NA,VA,,,,,,,,,,,
4334,370.870000000000,2300.00000000000,-11009.8840000000,34342.0000000000,199.619999000000,0.00974585400000000,-1.70664000000000e-6,-38.1198801000000,BCC_A2,NA,VA,,1.65071000000000e+23,,,,,,,,,
4335,298.150000000000,2750.00000000000,-8519.35300000000,93399.0000000000,142.045475000000,0.000203475000000000,-3.50120000000000e-7,-26.4711000000000,BCC_A2,NB,VA,,,,,,,,,,,
4336,,,0,,,,,,BCC_A2,NB,VA,,,,,,,,,,,
4337,2750.00000000000,6000.00000000000,-37669.3000000000,,271.720843000000,,,-41.7700000000000,BCC_A2,NB,VA,,1.52823800000000e+32,,,,,,,,,
4338,298.150000000000,400.000000000000,-6965.63500000000,34887.0000000000,110.556109000000,0.000556125000000000,-2.69230000000000e-6,-27.0858000000000,BCC_A2,ND,VA,,,,,,,,,,,
4339,,,0,,,,,,BCC_A2,ND,VA,,,,,,,,,,,
4340,400.000000000000,1128.00000000000,7312.20000000000,-831810.000000000,-153.033976000000,-0.0504790000000000,7.28721700000000e-6,14.9956777000000,BCC_A2,ND,VA,,,,,,,,,,,
4341,1128.00000000000,1289.00000000000,-18030.2660000000,,239.677322000000,,,-44.5596000000000,BCC_A2,ND,VA,,,,,,,,,,,
4342,1289.00000000000,1799.00000000000,334513.017000000,-64319604.0000000,-2363.91989900000,-0.156030778000000,1.24084210000000e-5,311.409193000000,BCC_A2,ND,VA,,,,,,,,,,,
4343,1799.00000000000,1800.00000000000,-24495.5790000000,,274.879155000000,,,-48.7854000000000,BCC_A2,ND,VA,,,,,,,,,,,
4344,298.150000000000,1728.00000000000,3535.92500000000,,117.854000000000,-0.00484070000000000,,-22.0960000000000,BCC_A2,NI,VA,,,,,,,,,,,
4345,,,0,,,,,,BCC_A2,NI,VA,,,,,,,,,,,
4346,298.150000000000,3000.00000000000,0,,,,,,BCC_A2,NI,VA,,,,,,,,,,,
4347,298.150000000000,3000.00000000000,575.000000000000,,,,,,BCC_A2,NI,VA,,,,,,,,,,,
4348,,,0,,,,,,BCC_A2,NI,VA,,,,,,,,,,,
4349,298.150000000000,3000.00000000000,0.850000000000000,,,,,,BCC_A2,NI,VA,,,,,,,,,,,
4350,,,0,,,,,,BCC_A2,NI,VA,,,,,,,,,,,
4351,298.150000000000,856.000000000000,-3224.66400000000,302225.000000000,174.911817000000,-0.00251865000000000,5.14743000000000e-7,-35.1770000000000,BCC_A2,NP,VA,,,,,,,,,,,
4352,,,0,,,,,,BCC_A2,NP,VA,,,,,,,,,,,
4353,856.000000000000,917.000000000000,-2366.48600000000,,180.807719000000,,,-36.4010000000000,BCC_A2,NP,VA,,,,,,,,,,,
4354,917.000000000000,1999.00000000000,50882.2810000000,-7500100.00000000,-297.324358000000,-0.0343483000000000,2.70721700000000e-6,30.7734000000000,BCC_A2,NP,VA,,,,,,,,,,,
4355,1999.00000000000,4000.00000000000,-14879.6860000000,,254.773087000000,,,-45.3964000000000,BCC_A2,NP,VA,,,,,,,,,,,
4356,298.150000000000,1000.00000000000,26519.1300000000,-38365.0000000000,-25.5030380000000,-0.00509887500000000,6.61845833000000e-7,-11.1355000000000,BCC_A2,O,VA,,,,,,,,,,,
4357,,,0,,,,,,BCC_A2,O,VA,,,,,,,,,,,
4358,298.150000000000,6000.00000000000,0,,,,,,BCC_A2,O,VA,,,,,,,,,,,
4359,1000.00000000000,3300.00000000000,23431.2370000000,262905.000000000,12.6598790000000,-0.000595797500000000,6.78100000000000e-9,-16.8138000000000,BCC_A2,O,VA,,,,,,,,,,,
4360,298.150000000000,3306.00000000000,20303.0220000000,,126.369531000000,-0.00190427000000000,,-23.5710242000000,BCC_A2,OS,VA,,,,,,,,,,,
4361,,,0,,,,,,BCC_A2,OS,VA,,,,,,,,,,,
4362,298.150000000000,5500.00000000000,0,,,,,,BCC_A2,OS,VA,,,,,,,,,,,
4363,250.000000000000,500.000000000000,18792.2410000000,160095.000000000,135.412002000000,0.00341210000000000,-2.41886700000000e-6,-25.5500000000000,BCC_A2,P,VA,,,,,,,,,,,
4364,,,0,,,,,,BCC_A2,P,VA,,,,,,,,,,,
4365,500.000000000000,852.350000000000,23045.0790000000,-141375.000000000,64.4117370000000,-0.00957685000000000,3.93917000000000e-7,-14.3680000000000,BCC_A2,P,VA,,,,,,,,,,,
4366,852.350000000000,1500.00000000000,-74639.6130000000,12495943.0000000,1012.76962000000,0.0672723640000000,-6.65192900000000e-6,-149.449556200000,BCC_A2,P,VA,,,,,,,,,,,
4367,1500.00000000000,3000.00000000000,20244.6810000000,,140.579181000000,,,-26.3260000000000,BCC_A2,P,VA,,,,,,,,,,,
4368,298.150000000000,1443.00000000000,781.847000000000,-101600.000000000,71.9574090000000,-0.0132209500000000,1.33738700000000e-6,-18.2030000000000,BCC_A2,PA,VA,,,,,,,,,,,
4369,,,0,,,,,,BCC_A2,PA,VA,,,,,,,,,,,
4370,1443.00000000000,1845.00000000000,-10955.9480000000,,220.478519000000,,,-39.7480000000000,BCC_A2,PA,VA,,,,,,,,,,,
4371,1845.00000000000,2710.00000000000,284495.194000000,-74992000.0000000,-1397.15052100000,-0.0637105000000000,3.34386700000000e-6,171.108000000000,BCC_A2,PA,VA,,,,,,,,,,,
4372,2710.00000000000,4000.00000000000,-27885.1710000000,,286.096187000000,,,-47.2792000000000,BCC_A2,PA,VA,,,,,,,,,,,
4373,298.150000000000,600.610000000000,-5250.08500000000,,101.700244000000,-0.00365895000000000,-2.43950000000000e-7,-24.5242231000000,BCC_A2,PB,VA,,,,,,,,,,,
4374,,,0,,,,,,BCC_A2,PB,VA,,,,,,,,,,,
4375,298.150000000000,2100.00000000000,0,,,,,,BCC_A2,PB,VA,,,,,,,,,,,
4376,600.610000000000,1200.00000000000,-8131.09500000000,,154.243182000000,0.00154613000000000,,-32.4913959000000,BCC_A2,PB,VA,,8.05448000000000e+25,,,,,,,,,
4377,298.150000000000,900.000000000000,295.973000000000,168687.000000000,176.076315000000,0.00712097500000000,-1.91987500000000e-6,-32.2110000000000,BCC_A2,PD,VA,,,,,,,,,,,
4378,,,0,,,,,,BCC_A2,PD,VA,,,,,,,,,,,
4379,298.150000000000,4000.00000000000,0,,,,,,BCC_A2,PD,VA,,,,,,,,,,,
4380,900.000000000000,1828.00000000000,11417.0620000000,-1112465.00000000,49.6598920000000,-0.00717522000000000,1.91115000000000e-7,-13.5708000000000,BCC_A2,PD,VA,,,,,,,,,,,
4381,298.150000000000,1068.00000000000,-2863.65100000000,-87486.0000000000,28.2748530000000,-0.0228437700000000,3.54246800000000e-6,-13.7470527000000,BCC_A2,PR,VA,,,,,,,,,,,
4382,,,0,,,,,,BCC_A2,PR,VA,,,,,,,,,,,
4383,1068.00000000000,1204.00000000000,-11985.9190000000,,188.657121000000,,,-38.4510000000000,BCC_A2,PR,VA,,,,,,,,,,,
4384,1204.00000000000,3800.00000000000,953.224000000000,-2473024.00000000,100.826281000000,-0.00410683300000000,1.76214000000000e-7,-26.6824313000000,BCC_A2,PR,VA,,,,,,,,,,,
4385,298.150000000000,1300.00000000000,7404.36900000000,7974.00000000000,124.388275000000,-0.00248297000000000,-2.01380000000000e-8,-24.5526000000000,BCC_A2,PT,VA,,,,,,,,,,,
4386,,,0,,,,,,BCC_A2,PT,VA,,,,,,,,,,,
4387,298.150000000000,4000.00000000000,0,,,,,,BCC_A2,PT,VA,,,,,,,,,,,
4388,1300.00000000000,2041.50000000000,5746.82600000000,-272106.000000000,161.529615000000,0.00232166500000000,-6.56946000000000e-7,-30.2527000000000,BCC_A2,PT,VA,,,,,,,,,,,
4389,298.150000000000,745.000000000000,-1358.98400000000,20863.0000000000,116.603882000000,-0.00910500000000000,2.06166700000000e-6,-27.0940000000000,BCC_A2,PU,VA,,,,,,,,,,,
4390,,,0,,,,,,BCC_A2,PU,VA,,,,,,,,,,,
4391,745.000000000000,956.000000000000,-2890.81700000000,,156.878957000000,,,-33.7200000000000,BCC_A2,PU,VA,,,,,,,,,,,
4392,956.000000000000,2071.00000000000,29313.6190000000,-4469245.00000000,-132.788248000000,-0.0202330500000000,1.42692200000000e-6,6.92100000000000,BCC_A2,PU,VA,,,,,,,,,,,
4393,2071.00000000000,3000.00000000000,-15400.5850000000,,227.421855000000,,,-42.2480000000000,BCC_A2,PU,VA,,,,,,,,,,,
4394,200.000000000000,312.460000000000,-21669.7330000000,385754.000000000,583.580988000000,0.262776120000000,-0.000152236932000000,-115.282588800000,BCC_A2,RB,VA,,,,,,,,,,,
4395,,,0,,,,,,BCC_A2,RB,VA,,,,,,,,,,,
4396,312.460000000000,900.000000000000,-7823.39700000000,-126310.000000000,117.050578000000,0.000412369000000000,-4.68220000000000e-7,-29.1775424000000,BCC_A2,RB,VA,,-5.55029000000000e+22,,,,,,,,,
4397,900.000000000000,1600.00000000000,-39488.1420000000,3778006.00000000,450.974149000000,0.0337956320000000,-4.82908200000000e-6,-77.7006456000000,BCC_A2,RB,VA,,-5.55029000000000e+22,,,,,,,,,
4398,1600.00000000000,2100.00000000000,-159742.511000000,27738456.0000000,1287.78946600000,0.0816168700000000,-8.61653000000000e-6,-191.262773600000,BCC_A2,RB,VA,,-5.55029000000000e+22,,,,,,,,,
4399,298.150000000000,1200.00000000000,9304.72100000000,32915.0000000000,128.421589000000,-0.00253505000000000,1.92818000000000e-7,-24.3480000000000,BCC_A2,RE,VA,,,,,,,,,,,
4400,,,0,,,,,,BCC_A2,RE,VA,,,,,,,,,,,
4401,298.150000000000,6000.00000000000,0,,,,,,BCC_A2,RE,VA,,,,,,,,,,,
4402,1200.00000000000,2400.00000000000,1224.00200000000,1376270.00000000,194.667426000000,0.00224565000000000,-2.81835000000000e-7,-33.5860000000000,BCC_A2,RE,VA,,,,,,,,,,,
4403,2400.00000000000,3458.00000000000,-53882.7390000000,18075200.0000000,462.110749000000,0.0118494500000000,-7.88955000000000e-7,-67.9560000000000,BCC_A2,RE,VA,,,,,,,,,,,
4404,3458.00000000000,5000.00000000000,363325.888000000,-134548866.000000,-1211.37185900000,-0.0337645670000000,1.05372600000000e-6,140.831654800000,BCC_A2,RE,VA,,,,,,,,,,,
4405,298.150000000000,1200.00000000000,11151.1720000000,55846.0000000000,132.020923000000,-0.00342418600000000,-1.68032000000000e-7,-24.0178336000000,BCC_A2,RH,VA,,,,,,,,,,,
4406,,,0,,,,,,BCC_A2,RH,VA,,,,,,,,,,,
4407,298.150000000000,2500.00000000000,0,,,,,,BCC_A2,RH,VA,,,,,,,,,,,
4408,1200.00000000000,2237.00000000000,-9367.85200000000,3348162.00000000,305.771019000000,0.00966345000000000,-1.51277400000000e-6,-48.3766632000000,BCC_A2,RH,VA,,,,,,,,,,,
4409,2237.00000000000,2450.00000000000,-6218470.48100000,1880362184.00000,30151.6342260000,1.04921360700000,-5.39788140000000e-5,-3874.21058050000,BCC_A2,RH,VA,,,,,,,,,,,
4410,298.150000000000,1500.00000000000,13938.1270000000,56377.0000000000,127.866233000000,-0.00406256600000000,1.76410000000000e-7,-22.9143287000000,BCC_A2,RU,VA,,,,,,,,,,,
4411,,,0,,,,,,BCC_A2,RU,VA,,,,,,,,,,,
4412,298.150000000000,4500.00000000000,0,,,,,,BCC_A2,RU,VA,,,,,,,,,,,
4413,1500.00000000000,2607.00000000000,-37948.1030000000,11063885.0000000,489.516214000000,0.0187262450000000,-1.95243300000000e-6,-72.3241219000000,BCC_A2,RU,VA,,,,,,,,,,,
4414,2607.00000000000,2740.00000000000,-38567273.0310000,13082992629.0000,168610.517401000,5.22163899700000,-0.000240245985000000,-21329.7050475000,BCC_A2,RU,VA,,,,,,,,,,,
4415,298.150000000000,368.300000000000,99801.7060000000,,53.9138550000000,-0.0273801000000000,8.17953700000000e-6,-10.7260000000000,BCC_A2,S,VA,,,,,,,,,,,
4416,,,0,,,,,,BCC_A2,S,VA,,,,,,,,,,,
4417,298.150000000000,1301.00000000000,0,,,,,,BCC_A2,S,VA,,,,,,,,,,,
4418,368.300000000000,1300.00000000000,98524.2940000000,36871.0000000000,94.1823320000000,-0.0109368770000000,1.40646700000000e-6,-17.8693298000000,BCC_A2,S,VA,,,,,,,,,,,
4419,298.150000000000,903.780000000000,10631.1420000000,100625.000000000,156.154689000000,0.00774876800000000,-3.00341500000000e-6,-30.5130752000000,BCC_A2,SB,VA,,,,,,,,,,,
4420,,,0,,,,,,BCC_A2,SB,VA,,,,,,,,,,,
4421,298.150000000000,2000.00000000000,0,,,,,,BCC_A2,SB,VA,,,,,,,,,,,
4422,298.150000000000,800.000000000000,-6709.81900000000,72177.0000000000,152.456835000000,0.00321892000000000,-1.64531000000000e-6,-28.1882000000000,BCC_A2,SC,VA,,,,,,,,,,,
4423,,,0,,,,,,BCC_A2,SC,VA,,,,,,,,,,,
4424,800.000000000000,1000.00000000000,-5531.56700000000,,131.735447000000,-0.000573295000000000,-8.59345000000000e-7,-24.9132000000000,BCC_A2,SC,VA,,,,,,,,,,,
4425,1000.00000000000,1608.00000000000,230161.408000000,-33783257.0000000,-2004.05468500000,-0.167120107000000,1.56373710000000e-5,276.766640200000,BCC_A2,SC,VA,,,,,,,,,,,
4426,1608.00000000000,3200.00000000000,-25928.0110000000,,283.642312000000,,,-44.2249000000000,BCC_A2,SC,VA,,,,,,,,,,,
4427,298.150000000000,1687.00000000000,38837.3910000000,176667.000000000,137.236859000000,-0.00191290400000000,-3.55200000000000e-9,-22.8317533000000,BCC_A2,SI,VA,,,,,,,,,,,
4428,,,0,,,,,,BCC_A2,SI,VA,,,,,,,,,,,
4429,298.150000000000,3600.00000000000,0,,,,,,BCC_A2,SI,VA,,,,,,,,,,,
4430,298.150000000000,1190.00000000000,-4368.72000000000,94209.0000000000,55.9725230000000,-0.0254460160000000,3.57952700000000e-6,-16.9298494000000,BCC_A2,SM,VA,,,,,,,,,,,
4431,,,0,,,,,,BCC_A2,SM,VA,,,,,,,,,,,
4432,1190.00000000000,1345.00000000000,-15957.8620000000,,253.121044000000,,,-46.9445000000000,BCC_A2,SM,VA,,,,,,,,,,,
4433,1345.00000000000,2100.00000000000,111191.653000000,-24870276.0000000,-624.680805000000,-0.0473149680000000,3.32986500000000e-6,71.6856914000000,BCC_A2,SM,VA,,,,,,,,,,,
4434,100.000000000000,250.000000000000,-3558.51700000000,18440.0000000000,122.765451000000,0.000511850000000000,-3.19276700000000e-6,-25.8580000000000,BCC_A2,SN,VA,,,,,,,,,,,
4435,,,0,,,,,,BCC_A2,SN,VA,,,,,,,,,,,
4436,100.000000000000,3000.00000000000,0,,,,,,BCC_A2,SN,VA,,,,,,,,,,,
4437,250.000000000000,505.078000000000,-1455.13500000000,-61960.0000000000,65.4433150000000,-0.0188702000000000,3.12116700000000e-6,-15.9610000000000,BCC_A2,SN,VA,,,,,,,,,,,
4438,505.078000000000,800.000000000000,6924.72400000000,-1081244.00000000,4.00526900000000,-0.0168144290000000,2.62313100000000e-6,-8.25904860000000,BCC_A2,SN,VA,,-1.23070000000000e+25,,,,,,,,,
4439,298.150000000000,820.000000000000,-6779.23400000000,27649.0000000000,116.583654000000,-0.00312676200000000,2.29650000000000e-7,-25.6708365000000,BCC_A2,SR,VA,,,,,,,,,,,
4440,,,0,,,,,,BCC_A2,SR,VA,,,,,,,,,,,
4441,820.000000000000,1050.00000000000,-6970.59400000000,16495.0000000000,122.067301000000,-0.00194930000000000,-1.78950000000000e-8,-26.5700000000000,BCC_A2,SR,VA,,,,,,,,,,,
4442,1050.00000000000,3000.00000000000,8168.35700000000,-2414794.00000000,0.423037000000000,-0.00953990800000000,5.20221000000000e-7,-9.77885930000000,BCC_A2,SR,VA,,,,,,,,,,,
4443,298.150000000000,1300.00000000000,-7285.88900000000,-3293.00000000000,119.139857000000,-0.00262303300000000,1.70109000000000e-7,-23.7592624000000,BCC_A2,TA,VA,,,,,,,,,,,
4444,,,0,,,,,,BCC_A2,TA,VA,,,,,,,,,,,
4445,1300.00000000000,2500.00000000000,-22389.9550000000,2429586.00000000,243.886760000000,0.00616757200000000,-6.55136000000000e-7,-41.1370880000000,BCC_A2,TA,VA,,,,,,,,,,,
4446,2500.00000000000,3290.00000000000,229382.886000000,-93813648.0000000,-722.597220000000,-0.0179833760000000,1.95033000000000e-7,78.5244752000000,BCC_A2,TA,VA,,,,,,,,,,,
4447,3290.00000000000,6000.00000000000,-1042384.01400000,554714342.000000,2985.49124600000,0.0431177950000000,-1.05514800000000e-6,-362.159131800000,BCC_A2,TA,VA,,,,,,,,,,,
4448,298.150000000000,600.000000000000,-16674.3230000000,562430.000000000,406.656848000000,0.0832265000000000,-2.56728330000000e-5,-77.5006000000000,BCC_A2,TB,VA,,,,,,,,,,,
4449,,,0,,,,,,BCC_A2,TB,VA,,,,,,,,,,,
4450,600.000000000000,1200.00000000000,-4604.77100000000,172355.000000000,99.9589130000000,-0.00275700500000000,-8.05838000000000e-7,-25.8659000000000,BCC_A2,TB,VA,,,,,,,,,,,
4451,1200.00000000000,1562.00000000000,633060.245000000,-103233571.000000,-5157.77779500000,-0.373763517000000,3.41002350000000e-5,706.580595700000,BCC_A2,TB,VA,,,,,,,,,,,
4452,1562.00000000000,3000.00000000000,-23398.0290000000,,257.388486000000,,,-46.4842000000000,BCC_A2,TB,VA,,,,,,,,,,,
4453,298.150000000000,2430.00000000000,10052.2060000000,63855.0000000000,132.510100000000,-0.00295474700000000,,-24.3394000000000,BCC_A2,TC,VA,,,,,,,,,,,
4454,,,0,,,,,,BCC_A2,TC,VA,,,,,,,,,,,
4455,298.150000000000,4000.00000000000,0,,,,,,BCC_A2,TC,VA,,,,,,,,,,,
4456,298.150000000000,1633.00000000000,-2321.06000000000,91190.0000000000,133.531195000000,0.000437750000000000,-5.30480000000000e-7,-28.2440000000000,BCC_A2,TH,VA,,,,,,,,,,,
4457,,,0,,,,,,BCC_A2,TH,VA,,,,,,,,,,,
4458,1633.00000000000,2023.00000000000,-115978.348000000,27512600.0000000,800.909049000000,0.0309800000000000,-2.53688300000000e-6,-116.453000000000,BCC_A2,TH,VA,,,,,,,,,,,
4459,2023.00000000000,3600.00000000000,-33602.7960000000,11876950.0000000,208.774709000000,-0.00346655000000000,1.66067000000000e-7,-35.8130000000000,BCC_A2,TH,VA,,,,,,,,,,,
4460,3600.00000000000,4000.00000000000,-34333.6150000000,,283.181494000000,,,-46.0240000000000,BCC_A2,TH,VA,,,,,,,,,,,
4461,298.150000000000,1155.00000000000,-1272.06400000000,7208.00000000000,134.714180000000,-0.000663845000000000,-2.78803000000000e-7,-25.5768000000000,BCC_A2,TI,VA,,,,,,,,,,,
4462,,,0,,,,,,BCC_A2,TI,VA,,,,,,,,,,,
4463,1155.00000000000,1941.00000000000,6667.38500000000,-2002750.00000000,105.366379000000,0.00121707000000000,-8.45340000000000e-7,-22.3771000000000,BCC_A2,TI,VA,,,,,,,,,,,
4464,1941.00000000000,4000.00000000000,26483.2600000000,1400501.00000000,-182.426471000000,-0.0220083200000000,1.22886300000000e-6,19.0900905000000,BCC_A2,TI,VA,,,,,,,,,,,
4465,200.000000000000,577.000000000000,-9194.49300000000,82153.0000000000,150.019517000000,0.0172318000000000,-1.01159330000000e-5,-33.0508000000000,BCC_A2,TL,VA,,,,,,,,,,,
4466,,,0,,,,,,BCC_A2,TL,VA,,,,,,,,,,,
4467,577.000000000000,1800.00000000000,-41836.4030000000,3507810.00000000,482.633817000000,0.0260429930000000,-2.35910100000000e-6,-79.2926704000000,BCC_A2,TL,VA,,,,,,,,,,,
4468,1800.00000000000,1801.00000000000,-623.343000000000,-612570.000000000,101.120182000000,-0.000836620000000000,9.00000000000000e-12,-25.8437000000000,BCC_A2,TL,VA,,,,,,,,,,,
4469,298.150000000000,1049.00000000000,-752.767000000000,204611.000000000,131.538100000000,-0.00835595000000000,9.67907000000000e-7,-27.5152000000000,BCC_A2,U,VA,,,,,,,,,,,
4470,,,0,,,,,,BCC_A2,U,VA,,,,,,,,,,,
4471,1049.00000000000,3000.00000000000,-4698.36500000000,,202.685635000000,,,-38.2836000000000,BCC_A2,U,VA,,,,,,,,,,,
4472,298.150000000000,790.000000000000,-7930.43000000000,69460.0000000000,133.346053000000,-0.00309800000000000,1.21750000000000e-7,-24.1340000000000,BCC_A2,V,VA,,,,,,,,,,,
4473,,,0,,,,,,BCC_A2,V,VA,,,,,,,,,,,
4474,790.000000000000,2183.00000000000,-7967.84200000000,,143.291093000000,6.25000000000000e-5,-6.80000000000000e-7,-25.9000000000000,BCC_A2,V,VA,,,,,,,,,,,
4475,2183.00000000000,4000.00000000000,-41689.8640000000,,321.140783000000,,,-47.4300000000000,BCC_A2,V,VA,,6.44389000000000e+31,,,,,,,,,
